cohort,site,label,variable,n_total,n_observed,n_missing,mean,sd,median,q1,q3,min,max
include_holds,NYU,0,age_years,72,72,0,12.070138888888888,3.117417445536282,12.004999999999999,9.285,14.435,7.17,17.89
include_holds,NYU,0,mean_fd,72,70,2,0.1826599035357077,0.36813389294057847,0.1112385855314285,0.08923750264542847,0.1515943833914285,0.0492389857777142,3.0823442494285715
include_holds,NYU,0,pct_fd_gt_0p2,72,70,2,0.15706122448979587,0.17765035926159167,0.08285714285714285,0.03571428571428565,0.20571428571428568,0.0057142857142857,0.96
include_holds,NYU,0,mean_dvars,72,70,2,1.069934373877551,0.04720369909223468,1.0728343742857143,1.0333773757142857,1.1000345314285713,0.9756101142857144,1.227658068571429
include_holds,NYU,0,max_fd,72,70,2,1.689751695964286,5.204900095723869,0.5528494425,0.305611595,0.9990183374999999,0.20448954,41.187792
include_holds,NYU,0,n_volumes,72,70,2,176.0,0.0,176.0,176.0,176.0,176.0,176.0
include_holds,NYU,0,tiv_mm3,72,72,0,1513829.411111111,165424.91667447943,1506394.2,1401145.0,1595331.525,1163524.8,1899012.0
include_holds,NYU,1,age_years,88,88,0,11.211931818181817,2.616003733852016,10.855,9.205,12.7375,7.25,17.61
include_holds,NYU,1,mean_fd,88,87,1,0.19964070774468085,0.20414671677962568,0.1456646958617142,0.0955172750594285,0.20435657153999992,0.0640659908131428,1.207230011617143
include_holds,NYU,1,pct_fd_gt_0p2,88,87,1,0.21996715927750404,0.20505592983914697,0.1771428571428571,0.04857142857142855,0.33428571428571424,0.0,0.8971428571428571
include_holds,NYU,1,mean_dvars,88,87,1,1.074865480262726,0.051134827786173,1.0632225885714286,1.0431809514285713,1.1067556542857144,0.9624498742857142,1.2587100342857145
include_holds,NYU,1,max_fd,88,87,1,1.7609782662982756,2.6040364391757365,1.00806242,0.41354519999999995,1.9499633250000001,0.16149515,14.8452686475
include_holds,NYU,1,n_volumes,88,87,1,176.0,0.0,176.0,176.0,176.0,176.0,176.0
include_holds,NYU,1,tiv_mm3,88,88,0,1544751.4897727272,126540.53318332798,1547355.1,1479236.1,1636639.6,1222729.5,1874811.0
include_holds,NeuroIMAGE,ALL,age_years,29,29,0,16.752758620689654,2.95782726308123,17.5,14.59,19.15,11.05,20.89
include_holds,NeuroIMAGE,ALL,mean_fd,29,29,0,0.32024136801589637,0.6892439742489437,0.1325537885374768,0.1029484547076922,0.178454339926923,0.0590261638564846,3.652142740615385
include_holds,NeuroIMAGE,ALL,pct_fd_gt_0p2,29,29,0,0.21750663129973474,0.24795568680570834,0.1346153846153846,0.0923076923076923,0.2153846153846154,0.0,0.9384615384615383
include_holds,NeuroIMAGE,ALL,mean_dvars,29,29,0,1.0959737701591512,0.06466098312853842,1.0850750884615383,1.0660589653846153,1.1246224423076925,0.9761996346153848,1.2925188769230769
include_holds,NeuroIMAGE,ALL,max_fd,29,29,0,2.6720141834827587,4.865823498789157,1.04323993,0.6249142999999999,1.56765395,0.166582326,24.4054605
include_holds,NeuroIMAGE,ALL,n_volumes,29,29,0,261.0,0.0,261.0,261.0,261.0,261.0,261.0
include_holds,NeuroIMAGE,ALL,tiv_mm3,29,29,0,1582493.5793103445,118648.79628799556,1578143.1,1513519.1,1642151.9,1307689.8,1826727.9
include_holds,NeuroIMAGE,0,age_years,15,15,0,16.841333333333335,2.696245714392691,17.46,15.0,19.16,11.66,20.47
include_holds,NeuroIMAGE,0,mean_fd,15,15,0,0.13093398432814043,0.04885384310207069,0.1287705642730769,0.10174091395809605,0.14738345445327683,0.071998365431423,0.2589613515046154
include_holds,NeuroIMAGE,0,pct_fd_gt_0p2,15,15,0,0.1505128205128205,0.11423295837864837,0.123076923076923,0.08846153846153845,0.2019230769230769,0.0,0.3846153846153846
include_holds,NeuroIMAGE,0,mean_dvars,15,15,0,1.0945092987179488,0.06052921185064059,1.090079996153846,1.0707345865384617,1.1243576423076924,0.9761996346153848,1.2460868423076925
include_holds,NeuroIMAGE,0,max_fd,15,15,0,1.0176741506666667,0.7942394899209414,0.78744085,0.5951041299999997,1.1192890649999998,0.179127805,3.227446
include_holds,NeuroIMAGE,0,n_volumes,15,15,0,261.0,0.0,261.0,261.0,261.0,261.0,261.0
include_holds,NeuroIMAGE,0,tiv_mm3,15,15,0,1568325.9266666668,105887.42075764418,1554813.8,1509287.5,1621794.95,1357090.5,1819855.9
include_holds,NeuroIMAGE,1,age_years,14,14,0,16.657857142857143,3.3159826912683377,17.64,14.1225,18.912499999999998,11.05,20.89
include_holds,NeuroIMAGE,1,mean_fd,14,14,0,0.5230707076813491,0.9669410028970956,0.1520247418102884,0.10817104112019225,0.21755518218557682,0.0590261638564846,3.652142740615385
include_holds,NeuroIMAGE,1,pct_fd_gt_0p2,14,14,0,0.28928571428571426,0.3280893869294201,0.18076923076923074,0.09519230769230767,0.2490384615384615,0.0,0.9384615384615383
include_holds,NeuroIMAGE,1,mean_dvars,14,14,0,1.0975428467032968,0.07109558122625569,1.083503996153846,1.0588669240384616,1.117319264423077,1.0113673807692307,1.2925188769230769
include_holds,NeuroIMAGE,1,max_fd,14,14,0,4.4445213615,6.616213685665522,1.355119295,0.9513146349999999,5.513876724999999,0.166582326,24.4054605
include_holds,NeuroIMAGE,1,n_volumes,14,14,0,261.0,0.0,261.0,261.0,261.0,261.0,261.0
include_holds,NeuroIMAGE,1,tiv_mm3,14,14,0,1597673.2071428574,133290.96533330303,1598005.1,1526005.2750000001,1683053.225,1307689.8,1826727.9
include_holds,OHSU,ALL,age_years,34,34,0,8.757058823529412,1.1902801539636734,8.5,8.02,9.17,7.33,12.5
include_holds,OHSU,ALL,mean_fd,34,34,0,0.3670230460103193,0.6186771984703862,0.16486501127922076,0.1028804416774948,0.22804249401298698,0.0445466502206753,3.0412489909090907
include_holds,OHSU,ALL,pct_fd_gt_0p2,34,34,0,0.2847442804873145,0.2961335223269216,0.2155673274094326,0.05211893369788102,0.4090909090909091,0.0,0.987012987012987
include_holds,OHSU,ALL,mean_dvars,34,34,0,1.281159438326766,0.09416021983740537,1.2795468246753245,1.2177935097402597,1.3322159740259742,1.083736948051948,1.5313413815789472
include_holds,OHSU,ALL,max_fd,34,34,0,2.952871482105176,5.616551163758524,0.5612433000000001,0.2838673225,2.3230780275000003,0.083989724076,27.15052
include_holds,OHSU,ALL,n_volumes,34,34,0,77.76470588235294,0.4305615452020462,78.0,78.0,78.0,77.0,78.0
include_holds,OHSU,ALL,tiv_mm3,34,34,0,1526925.205882353,137298.90947434437,1525221.4,1431815.3,1647253.75,1274818.0,1789939.5
include_holds,OHSU,0,age_years,21,21,0,8.777142857142858,1.155565415098353,8.5,8.08,9.17,7.33,12.5
include_holds,OHSU,0,mean_fd,21,21,0,0.2586357095513094,0.3018408164049894,0.1154775503810526,0.1028662982894736,0.2178916703116883,0.0593839899114285,1.2531101338441557
include_holds,OHSU,0,pct_fd_gt_0p2,21,21,0,0.2466474628128763,0.26214912085443615,0.1052631578947368,0.0519480519480519,0.3896103896103896,0.0,0.8701298701298701
include_holds,OHSU,0,mean_dvars,21,21,0,1.2912546653565735,0.09929473455378081,1.2812505714285716,1.2155392597402594,1.3390143116883118,1.1610191298701298,1.5313413815789472
include_holds,OHSU,0,max_fd,21,21,0,2.310233065666666,4.063575735950603,0.53949768,0.271616,2.3584790200000003,0.14499373,15.637889
include_holds,OHSU,0,n_volumes,21,21,0,77.66666666666667,0.48304589153964794,78.0,77.0,78.0,77.0,78.0
include_holds,OHSU,0,tiv_mm3,21,21,0,1531798.9666666668,129464.55169113795,1523830.1,1449710.6,1647281.5,1302590.0,1789939.5
include_holds,OHSU,1,age_years,13,13,0,8.724615384615385,1.2917856851700504,8.42,7.92,9.17,7.42,11.33
include_holds,OHSU,1,mean_fd,13,13,0,0.5421102818287201,0.9203144845319967,0.1734287599999999,0.104890133864935,0.2732126059220779,0.0445466502206753,3.0412489909090907
include_holds,OHSU,1,pct_fd_gt_0p2,13,13,0,0.3462852936537147,0.3463837322295457,0.2337662337662337,0.0909090909090909,0.5844155844155844,0.0,0.987012987012987
include_holds,OHSU,1,mean_dvars,13,13,0,1.2648517638940007,0.08650460287248145,1.2778430779220775,1.22455625974026,1.3081239870129868,1.083736948051948,1.4206781948051947
include_holds,OHSU,1,max_fd,13,13,0,3.9909796932750763,7.572268680122257,0.9614788449999998,0.3907829,2.21687505,0.083989724076,27.15052
include_holds,OHSU,1,n_volumes,13,13,0,77.92307692307692,0.2773500981126145,78.0,78.0,78.0,77.0,78.0
include_holds,OHSU,1,tiv_mm3,13,13,0,1519052.2076923077,154260.78225086062,1558531.4,1361684.9,1647170.5,1274818.0,1724900.9
include_holds,Peking_1,ALL,age_years,50,50,0,10.9368,1.7556200602403604,10.42,9.69,11.98,8.33,15.17
include_holds,Peking_1,ALL,mean_fd,50,50,0,0.1270460991615012,0.04839362434086051,0.1217210323947659,0.09743410829056555,0.1471875131564765,0.0549351778546382,0.2781260499786325
include_holds,Peking_1,ALL,pct_fd_gt_0p2,50,50,0,0.13737770503727945,0.13944980535594456,0.09168030551009271,0.043617021276595724,0.1739634478996181,0.0,0.6410256410256411
include_holds,Peking_1,ALL,mean_dvars,50,50,0,1.1948486905524642,0.08001136890493595,1.1996520808510636,1.127858875,1.2640396255319146,1.0027718638297871,1.3737192863247862
include_holds,Peking_1,ALL,max_fd,50,50,0,0.7380323357908,0.667138398735058,0.5089424375,0.323205806,0.8323985124999999,0.15794653604,3.25857025
include_holds,Peking_1,ALL,n_volumes,50,50,0,235.7,0.4629100498862757,236.0,235.0,236.0,235.0,236.0
include_holds,Peking_1,ALL,tiv_mm3,50,50,0,1484869.674,123414.99841250536,1471975.05,1376564.45,1571162.5999999999,1216454.8,1703719.0
include_holds,Peking_1,0,age_years,34,34,0,11.02,1.8745504511587288,10.42,9.75,11.98,8.33,15.17
include_holds,Peking_1,0,mean_fd,34,34,0,0.11186656237063423,0.04000774520874958,0.10641727307914886,0.08514562946914883,0.130407183479851,0.0549351778546382,0.2186950370548935
include_holds,Peking_1,0,pct_fd_gt_0p2,34,34,0,0.09621214552378504,0.10707249572895906,0.0682305873795235,0.018085106382978652,0.1446808510638297,0.0,0.4425531914893617
include_holds,Peking_1,0,mean_dvars,34,34,0,1.2079009653059916,0.07541987844565028,1.2081701170212766,1.1416156893617022,1.2662431223404256,1.0638062510638298,1.3737192863247862
include_holds,Peking_1,0,max_fd,34,34,0,0.5726218406188235,0.436133817261397,0.438951455,0.28010633875,0.72594485,0.15794653604,1.8891858
include_holds,Peking_1,0,n_volumes,34,34,0,235.7941176470588,0.41042563012190475,236.0,236.0,236.0,235.0,236.0
include_holds,Peking_1,0,tiv_mm3,34,34,0,1478882.2411764704,119159.67011504155,1471975.05,1379445.5,1556071.9749999999,1216454.8,1703719.0
include_holds,Peking_1,1,age_years,16,16,0,10.76,1.5128868651246419,10.455,9.56,11.375,8.83,14.0
include_holds,Peking_1,1,mean_fd,16,16,0,0.15930261484209346,0.049968525632791576,0.14458931735663755,0.12073362416601235,0.1910516806899572,0.0983391253021276,0.2781260499786325
include_holds,Peking_1,1,pct_fd_gt_0p2,16,16,0,0.22485451900345516,0.16216975152274507,0.17021276595744675,0.09903164211674842,0.3148117839607201,0.0425531914893617,0.6410256410256411
include_holds,Peking_1,1,mean_dvars,16,16,0,1.1671126067012185,0.08480525654321568,1.1349979083924349,1.1137706554964537,1.22663084870431,1.0027718638297871,1.324519510638298
include_holds,Peking_1,1,max_fd,16,16,0,1.08952963803125,0.9174065639277142,0.7953494,0.5026372875,1.0671670500000001,0.3674497,3.25857025
include_holds,Peking_1,1,n_volumes,16,16,0,235.5,0.5163977794943222,235.5,235.0,236.0,235.0,236.0
include_holds,Peking_1,1,tiv_mm3,16,16,0,1497592.96875,135143.12062667846,1484376.35,1376472.45,1622733.35,1297907.0,1688403.2
include_holds,Peking_2,ALL,age_years,14,14,0,11.749999999999998,1.7962353794705022,11.29,10.23,13.29,9.67,15.08
include_holds,Peking_2,ALL,mean_fd,14,14,0,0.13785313384914397,0.04772409919198085,0.1312480633959574,0.10000029706765948,0.16494222563276162,0.0656372395361701,0.2343733372723404
include_holds,Peking_2,ALL,pct_fd_gt_0p2,14,14,0,0.1650455927051671,0.13324579213799198,0.12340425531914889,0.07021276595744677,0.23510638297872336,0.0085106382978723,0.4297872340425532
include_holds,Peking_2,ALL,mean_dvars,14,14,0,1.1401252455927051,0.0673455459849187,1.1720664765957447,1.0832313382978724,1.1955112712765958,1.027149485106383,1.2134762510638295
include_holds,Peking_2,ALL,max_fd,14,14,0,0.8355264832857143,0.5833871107618721,0.625991445,0.40323719500000005,1.2470740625,0.26079274,2.097933236
include_holds,Peking_2,ALL,n_volumes,14,14,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
include_holds,Peking_2,ALL,tiv_mm3,14,14,0,1581923.5214285715,96358.88723659128,1565371.05,1515193.55,1654522.05,1437208.8,1787177.9
include_holds,Peking_2,0,age_years,5,5,0,11.565999999999999,1.6224919106115752,11.25,11.17,11.33,9.83,14.25
include_holds,Peking_2,0,mean_fd,5,5,0,0.13454615554846966,0.04140960905843756,0.1166545296851063,0.1067523905829786,0.1509567297659574,0.0988417082440508,0.1995254194642552
include_holds,Peking_2,0,pct_fd_gt_0p2,5,5,0,0.12765957446808504,0.09171175345639278,0.076595744680851,0.0680851063829787,0.1872340425531914,0.0468085106382978,0.2595744680851063
include_holds,Peking_2,0,mean_dvars,5,5,0,1.1514081668085105,0.07940656610449688,1.1959757574468086,1.1167030723404257,1.2037362680851065,1.027149485106383,1.2134762510638295
include_holds,Peking_2,0,max_fd,5,5,0,0.8705463160000001,0.5416732921092161,0.77440265,0.43487077,1.39206405,0.28301281,1.4683813
include_holds,Peking_2,0,n_volumes,5,5,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
include_holds,Peking_2,0,tiv_mm3,5,5,0,1535778.7999999998,82985.01614475349,1564726.8,1468297.1,1565346.5,1437208.8,1643314.8
include_holds,Peking_2,1,age_years,9,9,0,11.852222222222222,1.9732826570069593,11.33,10.0,13.33,9.67,15.08
include_holds,Peking_2,1,mean_fd,9,9,0,0.1396903440161853,0.05322661913958235,0.1458415971068085,0.0991535399148935,0.1685584860763063,0.0656372395361701,0.2343733372723404
include_holds,Peking_2,1,pct_fd_gt_0p2,9,9,0,0.1858156028368794,0.15259932831524348,0.1531914893617021,0.0808510638297872,0.2468085106382978,0.0085106382978723,0.4297872340425532
include_holds,Peking_2,1,mean_dvars,9,9,0,1.133856956028369,0.06398118642195276,1.16124054893617,1.0824931829787234,1.1838334382978726,1.0312989319148935,1.2043150425531917
include_holds,Peking_2,1,max_fd,9,9,0,0.8160710206666667,0.6365186930536865,0.54664599,0.3926926700000001,0.8121041000000001,0.26079274,2.097933236
include_holds,Peking_2,1,n_volumes,9,9,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
include_holds,Peking_2,1,tiv_mm3,9,9,0,1607559.477777778,97850.5930136192,1580510.0,1527279.2,1658530.8,1489127.5,1787177.9
include_holds,Peking_3,ALL,age_years,6,6,0,12.833333333333334,1.0783258629313621,12.96,12.665,13.1275,11.0,14.33
include_holds,Peking_3,ALL,mean_fd,6,6,0,0.12966867194502654,0.045309497418139465,0.13147407369319145,0.10160793422531905,0.16251965699223397,0.065343597740798,0.1851995473817021
include_holds,Peking_3,ALL,pct_fd_gt_0p2,6,6,0,0.1531914893617021,0.13667459777433705,0.11276595744680845,0.05744680851063828,0.2638297872340425,0.0085106382978723,0.3319148936170212
include_holds,Peking_3,ALL,mean_dvars,6,6,0,1.2132647886524823,0.10150017440169065,1.1956289489361702,1.14791750106383,1.258536635106383,1.0983025361702128,1.3785087489361705
include_holds,Peking_3,ALL,max_fd,6,6,0,0.8269291918333334,0.43119710194490596,0.9637397,0.50445661625,1.183795025,0.215389496,1.2101972
include_holds,Peking_3,ALL,n_volumes,6,6,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
include_holds,Peking_3,ALL,tiv_mm3,6,6,0,1632033.1500000001,92538.65521762785,1624643.7999999998,1590513.95,1663980.9,1505328.2,1781352.5
include_holds,Peking_3,0,age_years,3,3,0,12.89,0.2961418578992169,12.92,12.75,13.045,12.58,13.17
include_holds,Peking_3,0,mean_fd,3,3,0,0.094557268256578,0.029469674006655157,0.0940517649361701,0.07969768133848404,0.10916410351446801,0.065343597740798,0.1242764420927659
include_holds,Peking_3,0,pct_fd_gt_0p2,3,3,0,0.051063829787234,0.047385228619829946,0.0425531914893617,0.025531914893617003,0.07234042553191485,0.0085106382978723,0.102127659574468
include_holds,Peking_3,0,mean_dvars,3,3,0,1.2633427659574468,0.12254105724169503,1.2769560382978722,1.2057597744680852,1.3277323936170213,1.134563510638298,1.3785087489361705
include_holds,Peking_3,0,max_fd,3,3,0,0.6099032503333334,0.5283651280866354,0.404123055,0.3097562755,0.8071601275,0.215389496,1.2101972
include_holds,Peking_3,0,n_volumes,3,3,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
include_holds,Peking_3,0,tiv_mm3,3,3,0,1679194.3666666665,98550.96377440114,1671532.8,1628115.3,1726442.65,1584697.8,1781352.5
include_holds,Peking_3,1,age_years,3,3,0,12.776666666666666,1.6761960903585633,13.0,12.0,13.665,11.0,14.33
include_holds,Peking_3,1,mean_fd,3,3,0,0.1647800756334751,0.023779880103416064,0.1704689742251063,0.15457033975936163,0.1778342608034042,0.138671705293617,0.1851995473817021
include_holds,Peking_3,1,pct_fd_gt_0p2,3,3,0,0.25531914893617014,0.11473590436351286,0.3106382978723404,0.21702127659574463,0.3212765957446808,0.1234042553191489,0.3319148936170212
include_holds,Peking_3,1,mean_dvars,3,3,0,1.1631868113475177,0.05670971139189495,1.1879794723404256,1.1431410042553192,1.1956289489361702,1.0983025361702128,1.2032784255319149
include_holds,Peking_3,1,max_fd,3,3,0,1.0439551333333332,0.2106106962723482,1.1220221,0.9637397,1.16320405,0.8054573,1.204386
include_holds,Peking_3,1,n_volumes,3,3,0,236.0,0.0,236.0,236.0,236.0,236.0,236.0
include_holds,Peking_3,1,tiv_mm3,3,3,0,1584871.9333333333,70877.87553541183,1607962.4,1556645.2999999998,1624643.7999999998,1505328.2,1641325.2
